81wnvdc						
7						
x						
y						
v						
d						
c						
vm						
dm						
11.111	11.111	1.22441	0.65351	118.87919	1.33987082	0.715135436
33.333	11.111	1.2182	0.48735	121.84566	1.366340318	0.54661464
55.556	11.111	1.01199	0.4049	102.03036	0.95046442	0.380283445
77.778	11.111	0.99256	0.23832	115.16802	1.052249901	0.252651927
100	11.111	1.14171	0.1907	104.27641	1.09590296	0.183048843
122.222	11.111	1.04823	0.20107	113.31025	1.093341937	0.209723308
144.444	11.111	1.0969	0.17878	103.87918	1.048879925	0.170953371
166.667	11.111	1.08389	0.14814	90.40565	0.902009282	0.123281565
188.889	11.111	1.1412	0.31297	96.35144	1.012162392	0.2775819
11.111	33.333	1.2323	0.3162	104.57997	1.186301789	0.304397164
33.333	33.333	1.20958	0.19815	96.85656	1.07843472	0.176666148
55.556	33.333	1.12756	0.33418	93.30977	0.968494154	0.287036944
77.778	33.333	1.33657	0.15987	80.06067	0.985011165	0.117819295
100	33.333	1.31047	0.23146	110.28756	1.3304049	0.234980975
122.222	33.333	1.21332	0.15153	86.42378	0.965247839	0.120548582
144.444	33.333	1.21698	0.29896	108.91631	1.220131345	0.299734151
166.667	33.333	1.15977	0.1194	84.45972	0.901678536	0.09282911
188.889	33.333	1.17194	0.18049	105.59543	1.139149502	0.175439949
11.111	55.556	1.21645	0.37857	126.40157	1.415392711	0.440482732
33.333	55.556	1.16181	0.19194	107.78945	1.152767145	0.19044605
55.556	55.556	1.14176	0.22836	115.74439	1.216480071	0.243304538
77.778	55.556	1.31095	0.54767	106.98256	1.291009202	0.539339418
100	55.556	1.2022	0.20245	87.9387	0.973166137	0.163880789
122.222	55.556	1.13088	0.1974	96.27513	1.002214914	0.174940952
144.444	55.556	1.23324	0.41732	114.35754	1.298203067	0.439303059
166.667	55.556	1.14795	0.21203	93.88866	0.992124871	0.183248605
188.889	55.556	1.22417	0.68495	111.06508	1.251553704	0.700271784
11.111	77.778	1.16113	0.25515	102.77562	1.098502818	0.241388125
33.333	77.778	1.23621	0.14435	86.10404	0.979819335	0.114411727
55.556	77.778	0.98625	0.61384	130.79243	1.187407667	0.739040124
77.778	77.778	1.0888	0.98878	113.6494	1.139057068	1.034420323
100	77.778	1.11572	0.40436	116.28186	1.194255945	0.432823051
122.222	77.778	1.15577	0.27634	107.57541	1.144496981	0.273644666
144.444	77.778	1.28899	0.56201	111.39547	1.321743862	0.576290947
166.667	77.778	1.34809	0.38087	128.6893	1.596950849	0.451179572
188.889	77.778	1.53451	0.45102	91.78931	1.296558307	0.381081731
11.111	100	1.28563	0.3052	106.3851	1.259003763	0.298879109
33.333	100	1.27755	0.34819	113.17336	1.330921191	0.362736057
55.556	100	1.21182	0.466	106.05075	1.182992753	0.45491461
77.778	100	1.2545	0.62523	118.90337	1.373077508	0.68432782
100	100	0.93807	1.58676	118.70552	1.025029551	1.733853433
122.222	100	1.26956	0.70794	124.38477	1.453619238	0.810576265
144.444	100	1.52518	0.76065	104.47495	1.466774994	0.731521787
166.667	100	1.33458	0.43246	100.77374	1.23800447	0.40116547
188.889	100	1.37999	0.47556	96.41508	1.224760381	0.422066136
11.111	122.222	1.24343	0.34423	98.25167	1.124582979	0.311328502
33.333	122.222	1.23778	0.28224	103.76031	1.182238085	0.269575269
55.556	122.222	1.30486	0.53672	125.48794	1.50728762	0.619983302
77.778	122.222	1.45537	0.929	89.09731	1.193625902	0.761922029
100	122.222	1.23589	1.21802	133.43227	1.517997012	1.496047966
122.222	122.222	1.29885	0.96458	114.74696	1.37192513	1.018848629
144.444	122.222	1.3588	0.84163	125.28445	1.567050285	0.970618584
166.667	122.222	1.26016	0.61109	146.43594	1.698648787	0.82372658
188.889	122.222	1.1106	0.17076	98.63801	1.008398509	0.155046038
11.111	144.444	1.07307	0.36865	127.74971	1.261880416	0.433515256
33.333	144.444	1.13886	0.76151	122.02607	1.279243409	0.855378754
55.556	144.444	1.13033	0.38413	131.5854	1.36912526	0.465281897
77.778	144.444	1.18306	0.90588	124.1713	1.352253838	1.035433289
100	144.444	1.12599	0.57079	104.20875	1.08011238	0.547533589
122.222	144.444	1.35306	0.39947	114.21576	1.42256891	0.419991429
144.444	144.444	1.25184	0.21679	91.50251	1.054416166	0.182600716
166.667	144.444	1.38219	0.69398	125.8403	1.601097264	0.80389055
188.889	144.444	1.20505	0.23886	91.49726	1.014947036	0.201178581
11.111	166.667	1.09041	0.72036	115.42322	1.158545875	0.765372756
33.333	166.667	1.1124	0.33207	93.28779	0.955247718	0.285157416
55.556	166.667	1.15462	0.27021	114.24298	1.214224028	0.284158836
77.778	166.667	1.25417	0.42668	108.54111	1.253086037	0.426311226
100	166.667	1.21902	0.4521	110.84413	1.243809169	0.461293601
122.222	166.667	1.25094	0.3152	106.82832	1.230135926	0.309957987
144.444	166.667	1.24984	0.37201	103.35515	1.189095581	0.353929661
166.667	166.667	1.50731	0.42468	114.61619	1.59029895	0.448061884
188.889	166.667	1.2831	0.65674	111.57002	1.317765823	0.674483304
11.111	188.889	1.24945	0.55584	142.66924	1.640889942	0.729979003
33.333	188.889	1.28043	0.37843	84.95259	1.001296479	0.295932325
55.556	188.889	1.33651	0.52385	97.16465	1.195393052	0.468538694
77.778	188.889	1.40735	0.50686	110.24751	1.428239799	0.514383504
100	188.889	1.15421	0.40308	125.42898	1.332640314	0.465392483
122.222	188.889	1.29762	0.54348	118.9058	1.420302311	0.594862826
144.444	188.889	1.38127	0.51756	115.36482	1.466838148	0.549622269
166.667	188.889	1.47921	0.53384	115.07492	1.566898049	0.565486208
188.889	188.889	1.15379	0.18066	67.58732	0.717831018	0.112397708
