81wclvdc						
7						
x						
y						
v						
d						
c						
vm						
dm						
11.111	11.111	1.22624	0.37891	1156.85457	1.174747642	0.362998784
33.333	11.111	1.22682	0.40893	1219.47374	1.238921064	0.412963589
55.556	11.111	0.99835	0.77683	1662.19528	1.374216642	1.069297054
77.778	11.111	0.98998	0.41662	1304.30224	1.06928875	0.449996039
100	11.111	1.06923	0.30216	1014.50827	0.898291032	0.253853351
122.222	11.111	1.04679	0.33591	1414.57078	1.226237476	0.393493853
144.444	11.111	1.08678	0.45837	1320.53487	1.188452553	0.50125232
166.667	11.111	1.00933	0.33154	1179.27276	0.985684178	0.323772931
188.889	11.111	1.07426	0.36949	1258.41913	1.119502463	0.385051072
11.111	33.333	1.18471	0.34371	1034.96406	1.015377791	0.294583063
33.333	33.333	1.18935	0.48982	1302.18391	1.282544192	0.528200947
55.556	33.333	1.05033	0.73496	1265.10898	1.100383438	0.769984492
77.778	33.333	1.26868	0.38054	1153.79822	1.21219446	0.363597187
100	33.333	1.27888	0.24934	1078.6336	1.142336561	0.222718471
122.222	33.333	1.16923	0.43917	1337.32747	1.294875614	0.486363268
144.444	33.333	1.18765	0.40541	1208.29943	1.188374654	0.405657364
166.667	33.333	1.07364	0.45766	1147.41215	1.020160407	0.43486328
188.889	33.333	1.10586	0.20138	1058.70486	0.969539244	0.176555634
11.111	55.556	1.23563	0.40453	1141.16476	1.167688848	0.382286906
33.333	55.556	1.127	0.29786	1290.88196	1.204760678	0.318411726
55.556	55.556	1.15628	0.38915	1518.74929	1.454251225	0.489433238
77.778	55.556	1.26734	0.29012	921.20598	0.966807983	0.221322086
100	55.556	1.13097	0.40046	1103.81078	1.033798869	0.366053118
122.222	55.556	1.04456	0.40644	1028.4691	0.889641381	0.346160913
144.444	55.556	1.2199	0.62906	1122.69793	1.134168262	0.584851124
166.667	55.556	1.12775	0.46844	1302.89547	1.216781916	0.505421699
188.889	55.556	1.11162	0.73927	986.41399	0.908041948	0.603882775
11.111	77.778	1.11148	0.29791	1056.27966	0.972234227	0.260587953
33.333	77.778	1.05523	0.24769	951.05168	0.831077612	0.195075589
55.556	77.778	0.9878	0.30798	1173.66784	0.960073678	0.299335383
77.778	77.778	1.15314	0.79037	923.68385	0.882055118	0.604566578
100	77.778	1.13497	0.62617	1201.07519	1.128872556	0.622806002
122.222	77.778	1.13258	0.40858	1149.37017	1.078000957	0.388890525
144.444	77.778	1.38406	1.31485	1463.87355	1.677833332	1.59393318
166.667	77.778	1.41081	0.50329	1182.74142	1.381811085	0.492944975
188.889	77.778	1.47063	0.22814	928.03114	1.130202613	0.175329229
11.111	100	1.24536	0.33981	1084.05969	1.117991354	0.305056082
33.333	100	1.26287	0.51028	1147.20485	1.199747787	0.484774601
55.556	100	1.17256	0.95221	1075.60225	1.044424651	0.848154121
77.778	100	1.2454	0.70702	934.62181	0.963906945	0.547214942
100	100	1.04688	1.70004	1408.95656	1.221475732	1.983567939
122.222	100	1.23915	0.73202	1073.9692	1.102062042	0.651036159
144.444	100	1.53711	0.943	1261.16119	1.605335768	0.984855755
166.667	100	1.37469	0.97219	1654.62579	1.883626967	1.332113641
188.889	100	1.34714	0.29758	1111.43579	1.239902244	0.273891436
11.111	122.222	1.12017	0.3872	933.78617	0.866207045	0.299414703
33.333	122.222	1.15911	0.29395	921.57051	0.884593122	0.22433259
55.556	122.222	1.36824	0.58792	1378.95818	1.562441317	0.671366499
77.778	122.222	1.3842	0.61506	835.72691	0.95797366	0.42566918
100	122.222	1.25412	0.7018	1182.27042	1.227852657	0.687100911
122.222	122.222	1.34031	0.847	1165.7074	1.293853628	0.817642204
144.444	122.222	1.39678	0.74779	1238.97777	1.433117697	0.767244006
166.667	122.222	1.39338	0.38442	1251.94892	1.44459637	0.398550099
188.889	122.222	1.16268	0.64391	1789.30392	1.722799163	0.954112575
11.111	144.444	1.12934	0.44758	1308.89717	1.224110367	0.485139389
33.333	144.444	1.2392	0.72983	1556.25675	1.597029688	0.940574707
55.556	144.444	1.19792	0.61668	1502.88412	1.490883293	0.767495249
77.778	144.444	1.1886	0.7135	1011.51368	0.995629654	0.597662593
100	144.444	1.16232	0.94463	1209.67705	1.164355204	0.946284033
122.222	144.444	1.31261	0.30292	854.55272	0.928891323	0.214366613
144.444	144.444	1.21361	0.32824	1073.55782	1.078934109	0.291814777
166.667	144.444	1.38516	0.28813	901.04932	1.033567493	0.214994514
188.889	144.444	1.2366	0.60983	1605.28423	1.643885324	0.810682991
11.111	166.667	1.07675	0.92006	1420.88679	1.266965222	1.082594866
33.333	166.667	1.21007	1.22883	1546.64389	1.549855329	1.573883101
55.556	166.667	1.10249	0.28332	923.68549	0.843313625	0.216716357
77.778	166.667	1.22404	0.73026	1108.51881	1.123644716	0.670364359
100	166.667	1.37563	1.67535	1704.70264	1.94196147	2.365072838
122.222	166.667	1.32075	0.66927	1465.60468	1.602978876	0.812285196
144.444	166.667	1.27693	0.63784	1387.8676	1.467592434	0.733077896
166.667	166.667	1.46094	0.2474	911.16294	1.102348115	0.186674965
188.889	166.667	1.32438	0.78381	1549.23447	1.699104545	1.005583846
11.111	188.889	1.22651	0.65716	942.99755	0.957793741	0.513182717
33.333	188.889	1.1564	1.08207	1191.37468	1.140897913	1.067564341
55.556	188.889	1.15985	0.55362	878.3616	0.843656204	0.402694269
77.778	188.889	1.37852	0.48787	895.98573	1.022832457	0.361989141
100	188.889	1.34638	1.14183	1982.57405	2.210484153	1.874654348
122.222	188.889	1.39482	0.99548	1665.01952	1.923214975	1.372594345
144.444	188.889	1.44137	0.63311	1187.75757	1.417730303	0.622726456
166.667	188.889	1.48494	0.33886	1062.60548	1.306686168	0.298182873
188.889	188.889	1.02061	0.28874	951.40098	0.804106829	0.227489252
